nome periodico,info periodico,link pdf,link xml
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100007&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100006&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100005&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100004&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100003&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100002&lang=pt
Ide,Ide (São Paulo) vol.35 no.55 São Paulo jan. 2013,http://pepsic.bvsalud.org/pdf/ide/v35n55/v35n55a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000100001&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200013&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200012&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200011&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200010&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200009&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200008&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200007&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200006&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200005&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200004&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200003&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200002&lang=pt
Ide,Ide (São Paulo) vol.36 no.56 São Paulo jun. 2013,http://pepsic.bvsalud.org/pdf/ide/v36n56/v36n56a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062013000200001&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100017&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100016&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100015&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100014&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100013&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100012&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100011&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100010&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100009&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100008&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100007&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100006&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100005&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100004&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100003&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100002&lang=pt
Ide,Ide (São Paulo) vol.36 no.57 São Paulo jun. 2014,http://pepsic.bvsalud.org/pdf/ide/v36n57/v36n57a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000100001&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200013&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200012&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200011&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200010&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200009&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200008&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200007&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200006&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200005&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200004&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200003&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200002&lang=pt
Ide,Ide (São Paulo) vol.37 no.58 São Paulo jul. 2014,http://pepsic.bvsalud.org/pdf/ide/v37n58/v37n58a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062014000200001&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100017&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100016&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100015&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100014&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100013&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100012&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100011&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100010&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100009&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100008&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100007&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100006&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100005&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100004&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100003&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100002&lang=pt
Ide,Ide (São Paulo) vol.37 no.59 São Paulo fev. 2015,http://pepsic.bvsalud.org/pdf/ide/v37n59/v37n59a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000100001&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a22.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200022&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a21.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200021&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a20.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200020&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a19.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200019&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200018&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200017&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200016&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200015&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200014&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200013&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200012&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200011&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200010&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200009&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200008&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200007&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200006&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200005&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200004&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200003&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200002&lang=pt
Ide,Ide (São Paulo) vol.38 no.60 São Paulo jul./dez. 2015,http://pepsic.bvsalud.org/pdf/ide/v38n60/v38n60a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062015000200001&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100018&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100017&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100016&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100015&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100014&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100013&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100012&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100011&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100010&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100009&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100008&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100007&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100006&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100005&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100004&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100003&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100002&lang=pt
Ide,Ide (São Paulo) vol.38 no.61 São Paulo ago. 2016,http://pepsic.bvsalud.org/pdf/ide/v38n61/v38n61a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000100001&lang=pt
Ide,Ide (São Paulo) vol.39 no.62 São Paulo ago./dez. 2016,http://pepsic.bvsalud.org/pdf/ide/v39n62/v39n62a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000200018&lang=pt
Ide,Ide (São Paulo) vol.39 no.62 São Paulo ago./dez. 2016,http://pepsic.bvsalud.org/pdf/ide/v39n62/v39n62a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000200017&lang=pt
Ide,Ide (São Paulo) vol.39 no.62 São Paulo ago./dez. 2016,http://pepsic.bvsalud.org/pdf/ide/v39n62/v39n62a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000200016&lang=pt
Ide,Ide (São Paulo) vol.39 no.62 São Paulo ago./dez. 2016,http://pepsic.bvsalud.org/pdf/ide/v39n62/v39n62a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000200014&lang=pt
Ide,Ide (São Paulo) vol.39 no.62 São Paulo ago./dez. 2016,http://pepsic.bvsalud.org/pdf/ide/v39n62/v39n62a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062016000200015&lang=pt
